Year,Month,Day,Hour,v_10m_ms,v_100m_ms,Power_MW,CF_wind
2020,1,28,1,6.528721973854691,9.656667033223073,0.5135190855428885,0.5135190855428885
2020,1,28,2,6.528721973854691,9.656667033223073,0.5135190855428885,0.5135190855428885
2020,1,28,3,6.013296554866163,8.89435283853904,0.39778243169693783,0.39778243169693783
2020,1,28,4,5.669679608873811,8.386143375416351,0.3308498915931263,0.3308498915931263
2020,1,28,5,5.669679608873811,8.386143375416351,0.3308498915931263,0.3308498915931263
2020,1,28,6,5.841488081869987,8.640248106977696,0.3633322215493834,0.3633322215493834
2020,1,28,7,5.841488081869987,8.640248106977696,0.3633322215493834,0.3633322215493834
2020,1,28,8,5.497871135877635,8.131866835382011,0.3002575297484733,0.3002575297484733
2020,1,28,9,5.326062662881459,7.877762103820667,0.2715385702061124,0.2715385702061124
2020,1,28,10,5.497871135877635,8.131866835382011,0.3002575297484733,0.3002575297484733
2020,1,28,11,5.669679608873811,8.386143375416351,0.3308498915931263,0.3308498915931263
2020,1,28,12,5.669679608873811,8.386143375416351,0.3308498915931263,0.3308498915931263
2020,1,28,13,5.497871135877635,8.131866835382011,0.3002575297484733,0.3002575297484733
2020,1,28,14,5.326062662881459,7.877762103820667,0.2715385702061124,0.2715385702061124
2020,1,28,15,4.638828770896755,6.861343177575288,0.17402617362116546,0.17402617362116546
2020,1,28,16,3.2643609869273456,4.828333516611536,0.050300996803972174,0.050300996803972174
2020,1,28,17,2.5771270949426412,3.8119145903661593,0.016690041188190483,0.016690041188190483
2020,1,28,18,2.2335101489502893,3.3035333187704743,0.00532190309425264,0.00532190309425264
2020,1,28,19,2.061701675954113,3.0494285872091296,0.0007975786507597259,0.0007975786507597259
2020,1,28,20,2.061701675954113,3.0494285872091296,0.0007975786507597259,0.0007975786507597259
2020,1,28,21,2.061701675954113,3.0494285872091296,0.0007975786507597259,0.0007975786507597259
2020,1,28,22,2.2335101489502893,3.3035333187704743,0.00532190309425264,0.00532190309425264
2020,1,28,23,2.2335101489502893,3.3035333187704743,0.00532190309425264,0.00532190309425264
2020,1,29,0,1.8898932029579372,2.7953238556477853,0.0,0.0
2020,1,29,1,1.718084729961761,2.541219124086441,0.0,0.0
2020,1,29,2,1.718084729961761,2.541219124086441,0.0,0.0
2020,1,29,3,1.546276256965585,2.2871143925250963,0.0,0.0
2020,1,29,4,1.2026593109732326,1.7789049294024075,0.0,0.0
2020,1,29,5,0.5154254189885282,0.7623141946840333,0.0,0.0
2020,1,29,6,0.3436169459923522,0.5082094631226889,0.0,0.0
2020,1,29,7,0.6872338919847044,1.0164189262453778,0.0,0.0
2020,1,29,8,1.0308508379770565,1.5248001978410628,0.0,0.0
2020,1,29,9,1.0308508379770565,1.5248001978410628,0.0,0.0
2020,1,29,10,0.8590423649808805,1.2706954662797185,0.0,0.0
2020,1,29,11,0.6872338919847044,1.0164189262453778,0.0,0.0
2020,1,29,12,1.0308508379770565,1.5248001978410628,0.0,0.0
2020,1,29,13,1.2026593109732326,1.7789049294024075,0.0,0.0
2020,1,29,14,1.718084729961761,2.541219124086441,0.0,0.0
2020,1,29,15,1.8898932029579372,2.7953238556477853,0.0,0.0
2020,1,29,16,2.4053186219464653,3.557809858804815,0.010602466959490721,0.010602466959490721
2020,1,29,17,3.95159487891205,5.844752442856914,0.10150696916774445,0.10150696916774445
2020,1,29,18,5.1542541898852825,7.623657372259322,0.24461382904775145,0.24461382904775145
2020,1,29,19,5.841488081869987,8.640248106977696,0.3633322215493834,0.3633322215493834
2020,1,29,20,6.528721973854691,9.656667033223073,0.5135190855428885,0.5135190855428885
2020,1,29,21,7.044147392843219,10.418981227907107,0.6490501332303288,0.6490501332303288
2020,1,29,22,7.215955865839397,10.673257767941447,0.6989305012628659,0.6989305012628659
2020,1,29,23,7.559572811831749,11.181467231064136,0.8059760625532901,0.8059760625532901
2020,1,30,0,7.731381284827925,11.435571962625481,0.8632898984518977,0.8632898984518977
2020,1,30,1,7.731381284827925,11.435571962625481,0.8632898984518977,0.8632898984518977
2020,1,30,2,7.559572811831749,11.181467231064136,0.8059760625532901,0.8059760625532901
2020,1,30,3,7.9031897578241,11.689676694186826,0.923208270153503,0.923208270153503
2020,1,30,4,8.074998230820277,11.94378142574817,0.9857890518836563,0.9857890518836563
2020,1,30,5,8.246806703816452,12.197886157309515,1.0,1.0
2020,1,30,6,7.9031897578241,11.689676694186826,0.923208270153503,0.923208270153503
2020,1,30,7,7.215955865839397,10.673257767941447,0.6989305012628659,0.6989305012628659
